2.6097303239071475e-09,5.460178971077714,5.6252429066855125,4.9744765321413675,5.072242479882626
2.340530341760072e-09,4.495072701147625,4.758877158565929,4.79296795129776,4.896571665584017
2.3286953357689757e-09,4.97308170241969,5.266020328505673,2.782430911064148,3.1697389194483025
2.174466647218511e-09,4.259911161661148,4.659776973985011,4.856673081715901,4.950594895410369
2.121066029164049e-09,4.168620881012508,4.646707917324092,3.2802469730377197,3.534834384072657
2.173000768213029e-09,4.66275189774377,5.463680323034393,4.125570956865946,4.2496326020538895
2.0352197324261366e-09,3.708181163242885,4.038795395069543,3.6733244975407917,3.8709330293765074
2.0744613067018896e-09,4.002820715733937,4.56539853116707,3.7627888520558677,3.9623881427165446
2.033241444257935e-09,3.8794749396187918,4.787549453262822,5.58195527791977,5.607073113803159
1.972934897993233e-09,3.2162094354629516,3.6709200842807683,2.938012393315633,4.3146902247125025
2.1997127516318723e-09,5.015646429998534,5.709367600179322,3.9776333649953206,4.096070432307149
1.96011005759722e-09,3.2151881575584413,3.585034656819779,3.495194657643636,3.6730887103531797
1.923116209929481e-09,3.0242956059319632,3.48912450816565,2.658055845896403,2.9792241203267196
2.3549585265974266e-09,5.628624562280518,6.302823324149037,4.237374599774679,4.321291981253411
1.9845924007341356e-09,3.266699904203415,3.6431985261345337,2.325570233662923,3.2882323673203246
2.0068577593385886e-09,3.6857240016971318,4.447746255145427,4.272380121548971,4.357699601860509
1.9430888287264025e-09,3.2979096923555646,3.6498133964493538,2.629565397898356,2.8609414529866375
1.9316613649892186e-09,3.1674549324171886,3.6404422420149007,1.8239747842152914,2.29981351893561
1.8870488084830685e-09,2.948446291685104,3.366974441795324,2.6277788162231444,4.00113946969637
1.8981564391713183e-09,2.993089096886771,3.4324274410656614,2.692878810564677,2.9477558852217425
1.9319219620886738e-09,3.3431609102657864,3.9256063743563567,2.6986711502075194,2.923452949949811
1.952997753994014e-09,3.570463101352964,4.155872266326527,2.831514271100362,3.0430050269353526
1.8971208723009676e-09,3.034189130578722,3.4716247421741215,2.319047037760417,3.3634060564643375
1.9469832079899162e-09,3.5706573452268326,4.174580391138464,1.983589474360148,2.7871512187169896
1.912637722803875e-09,3.2459115990570613,3.73396775897752,2.876418701807658,3.0784802499553066
1.898369046880534e-09,3.0981852105685643,3.7303836803560118,2.1247270425160725,3.036723997096158
1.9243991265595537e-09,3.2069395210061753,4.09747235693506,5.567910842100779,5.592661359540392
1.9139580182641376e-09,3.421873878581183,3.972783834017358,4.663453880945841,4.729119850339317
1.928548236186854e-09,3.3827804786818367,4.175683658356183,3.430070185661316,3.598626636829795
1.8567622288896096e-09,2.9899853927748543,3.5923308126294873,2.4300902843475343,2.6955050049347964
1.8279239344387576e-09,2.704050602231707,3.146162931914149,2.258079830805461,2.606931852681328
1.917590070066311e-09,3.281651496887207,4.055763423541846,2.6092807054519653,2.83468260603977
1.8553670020983658e-09,3.053496629851205,3.5606951688694437,1.9368302504221597,2.32056455827847
1.964688882218267e-09,3.718620801397732,4.361524083594173,2.1517728646596272,2.437730679597314
1.863833987147956e-09,2.905394781487329,3.3931733589750555,3.2079385201136272,3.3969814959243902
1.8559398589396941e-09,3.0377021329743523,3.534432751063532,1.8206223011016847,2.2443485244968167
1.836392714877582e-09,2.9426898513521467,3.319017269748738,3.0659432490666707,3.259999279566896
1.8345985873326397e-09,2.9438424135957444,3.510860514072593,3.9696604649225873,4.089333572847415
1.873912120713734e-09,3.03520445057324,3.588848149023135,5.09902818997701,5.135011459281139
1.8628343367854684e-09,2.9939966882978166,3.6383796114740465,1.8296195030212403,2.2566573117181985
1.8234588363062544e-09,2.789893547126225,3.36120976619257,2.0619873046875,2.3892189597369127
1.8618172004103428e-09,3.086605627196176,3.485193718097971,1.7257139841715494,2.1348340823592302
1.8124526696932415e-09,2.6561312982014247,3.0959138132681834,2.1751577695210775,3.165952967918634
1.8815778530483535e-09,3.187828212124961,3.6821634460714483,1.9317752997080484,2.4991587644949065
1.8630110930141695e-09,3.0721454322338104,3.6663022755562342,2.757849129041036,2.9498252672464043
1.8323399258208488e-09,2.9563559676919664,3.5140975601768183,1.6851003805796305,2.1613183538143548
1.8227213072208315e-09,2.745524728298187,3.210290812866453,2.5756078561147056,3.812056854892113
1.8215310743879039e-09,2.899612748622894,3.5666096990854554,1.9110458374023438,2.3433711509875166
1.7915882095336551e-09,2.650789819444929,3.0583101469666953,2.024238284428914,2.8711870493152944
1.8165766613176259e-09,2.8567608671528952,3.3940238953307005,2.010209496815999,2.3858847336998346
1.7993959298769268e-09,2.8471190282276697,3.3638750903600645,3.3119210879007976,3.5002345475612873
1.8332778636434962e-09,2.824148040158408,3.5277701151581575,2.300752290089925,2.5393565697207343
1.7790946002119565e-09,2.6061763661248345,3.105648506089744,2.0583757559458413,2.382459351740914
1.7906556602577594e-09,2.735892789704459,3.2247081334052656,1.6697802543640137,2.190927331703901
1.833583146426676e-09,2.995653747660773,3.7591104924330345,3.042256458600362,3.2181167306196405
1.795789795438247e-09,2.6120077839919498,3.1422201507041123,2.0019166787465412,2.3274925041906656
1.8156682815969764e-09,2.781135972908565,3.337614360004558,2.8957683642705283,3.088289459374439
1.804173870618391e-09,2.727553824016026,3.4542455996952097,3.177123014132182,3.3616511237711926
1.7990542127461443e-09,2.8980496253286088,3.5511920148149887,1.8652339299519858,2.1867355493791347
1.8241865058182023e-09,2.9036472167287553,3.404719567452581,4.234156386057536,4.325278083736738
1.8197075735137957e-09,2.9129153456006733,3.4530464973538115,2.106450843811035,2.9941463351322346
1.8141163848905961e-09,2.8737115621566773,3.3842355051219375,1.8658445199330649,2.569141487123829
1.8311039732107507e-09,3.043514244897025,3.698337345539827,1.7632341861724854,2.176787734734575
1.7810556712000951e-09,2.562696431364332,3.011007667696853,3.200730895996094,3.3802340537474067
1.8401957045467908e-09,3.0589770632130757,3.811856466245217,1.747542953491211,2.3076761254181535
1.781283301812867e-09,2.4082351412091936,3.06829698870951,1.9593684037526449,2.841657875712687
1.8109058308457549e-09,2.6481280735560824,3.322442839205763,1.7522071520487468,2.3269310442003013
1.8245062413261134e-09,2.9300326917852675,3.596946894033756,2.349688482284546,2.584577065984169
1.838094853307786e-09,2.9951662804399217,3.511530834223872,3.0116349617640177,3.1999586251287346
1.79264448761453e-09,2.6686399732317243,3.201326371171037,2.3736765225728353,2.6086443989171264
1.7969288715732494e-09,2.596909945351737,3.1455094392382965,1.9827696005503337,2.3204375831066146
1.8252035303780088e-09,2.981828551633017,3.773925474828998,2.4054692427317304,2.6393945035542785
1.7837421650845897e-09,2.6631935460226877,3.2445953593482177,3.8306522369384766,3.956983145660995
1.8215565904850754e-09,2.9755865974085673,3.5092845506874943,4.2840522209803265,4.367497289993157
1.7954649457672747e-09,2.7457394685064043,3.2662673735505767,1.840171988805135,2.297243987979728
1.7803648428531865e-09,2.7209646344184875,3.2155352707001454,2.6194714228312175,2.834730005953889
1.7767004684936844e-09,2.794161401476179,3.2633894417428344,1.9265843391418458,2.73817728878742
1.8017545106679173e-09,2.977844706603459,3.7629328264668906,5.317156052589416,5.340982933362263
1.7921475391004447e-09,2.64819244486945,3.157753273980163,1.9763797760009765,2.3051983384381423
1.9519104412145183e-09,3.7911067366600038,4.76989900396595,1.8380589644114176,2.120087596194397
1.7818666161620708e-09,2.4023193512644085,2.831876563958119,1.7043679714202882,2.1032311895202764
1.7818168623102386e-09,2.6398944088390897,3.185550063765752,2.045964813232422,2.3330021603563433
1.7794048369688754e-09,2.563871920108795,3.0103952162008905,1.917502228418986,2.2731720927971772
1.7521398427382857e-09,2.4151422824178423,2.9173700969466476,1.829286559422811,2.226885544363421
1.7787794975061238e-09,2.645061378819602,3.265032316535234,2.045600159962972,2.342448841557078
1.8060880449929532e-09,2.884087895495551,3.457137644139121,1.9776031812032064,2.9168500683178884
1.8010606149333951e-09,2.889065499816622,3.409611214265451,2.6226779143015544,2.829296364515534
1.8120961477384257e-09,2.779479317154203,3.5037427239085472,3.4076537609100344,3.560528926906334
1.8024586458307924e-09,2.99521803855896,3.464412962231202,2.8410239458084106,3.020261207648261
1.7666220137562457e-09,2.6746305772236414,3.329444292822711,1.6882089773813884,2.1292946102142154
1.9272066101702226e-09,3.7263269654342106,4.93635081685191,5.114774624506633,5.143185409064692
1.8580465721562688e-09,2.801564133167267,3.1508710263340167,2.4125842173894245,2.6296837299547318
1.7626178366076622e-09,2.4309980290276663,2.8378478877206694,2.923103427886963,3.112058316853281
1.7995345102939098e-09,2.8603595972061155,3.4507102805073147,1.7548399289449057,2.0966269278206053
1.7492413525602554e-09,2.510031795501709,2.8759931527925224,1.6712516784667968,2.3176951090450575
1.7911742977716472e-09,2.8121244430541994,3.430080816176058,1.6356109460194905,2.0431758500199777
1.784891513161619e-09,2.805374858209065,3.309703258311625,1.5704529921213786,2.0543928571120533
1.786353734775251e-09,2.6459454042570933,3.2581385080463012,2.6815341154734296,2.867610267545726
1.7751121881927544e-09,2.5711225322314673,3.0651845117332206,2.0192741552988687,2.336633741162262
1.7747788952756797e-09,2.5530561549322948,3.157345889231063,2.5893714984258014,2.782090962641999
